no,match_id,leagueid,key,value,data_year
534066,6642533357,14287,10423,128,2022
491247,6625857336,14284,14332,3,2022
568612,6661958756,14279,11384,3,2022
571271,6663343621,14280,14048,132,2022
560918,6658102141,14286,10423,132,2022
526172,6638502960,14248,6489,131,2022
527481,6639139077,13379,12477,3,2022
502309,6629983527,14284,18470,2,2022
513239,6633257220,14299,10376,132,2022
544788,6648667510,13379,13810,129,2022
550591,6652188609,14287,9693,2,2022
532454,6641634068,14259,12434,129,2022
564709,6660010209,14279,7603,130,2022
569546,6662513730,14406,13566,3,2022
566679,6661068901,14213,12623,2,2022
472236,6621591158,14299,12275,3,2022
526356,6638566435,14304,8268,2,2022
497657,6628470657,13379,13805,128,2022
521237,6636218361,13985,12465,3,2022
566343,6660952753,14271,13773,129,2022
519741,6635732802,14248,5697,1,2022
549654,6651525718,13379,18410,3,2022
501080,6629849496,14266,5066,131,2022
566063,6660906700,14406,17654,2,2022
514391,6633904080,14304,19188,0,2022
538014,6644900074,14281,10096,0,2022
535026,6643037479,14295,7820,128,2022
528866,6639836782,14311,12957,1,2022
518065,6635051913,14281,10920,3,2022
486131,6624273276,14284,18711,131,2022
492064,6625973358,14284,8959,131,2022
513861,6633679804,14287,7124,129,2022
538213,6645233763,14287,13058,131,2022
472194,6621591158,14299,5156,132,2022
569685,6662578029,14406,12465,4,2022
531503,6641237451,14296,13720,3,2022
505086,6630898799,14287,10068,1,2022
525814,6638417362,14287,13775,1,2022
557869,6656232639,13379,10007,3,2022
525521,6638359705,14304,9639,131,2022
480784,6623637667,14164,4582,132,2022
548934,6651100796,14105,8584,132,2022
513158,6633240690,13379,8362,2,2022
487114,6625126311,14287,13767,4,2022
549506,6651380060,14200,8114,131,2022
531403,6641237283,14270,10920,129,2022
496181,6628105885,14311,647,130,2022
532864,6641848944,14296,9235,131,2022
552096,6652483334,14105,9711,131,2022
546068,6649675084,14270,6694,2,2022
567531,6661313032,14200,11903,132,2022
510543,6632523194,14311,18684,2,2022
476510,6622352839,14284,18408,130,2022
486114,6624273276,14284,12324,1,2022
560636,6657931883,14298,9198,132,2022
562252,6658836976,14279,14330,132,2022
489387,6625573313,14284,5349,0,2022
518726,6635392015,14311,9213,129,2022
561021,6658125631,14286,22753,128,2022
473305,6621963446,14304,10386,0,2022
494515,6627033707,13379,13743,129,2022
535796,6643746213,14287,14920,0,2022
554085,6653732090,14286,9682,131,2022
471715,6621171805,14298,19328,129,2022
495885,6628054377,14247,9500,2,2022
501478,6629886798,13379,7897,1,2022
495873,6628054377,14247,8959,0,2022
513805,6633667471,14271,14619,132,2022
536752,6644069560,14270,13775,128,2022
488307,6625415035,14284,18684,1,2022
507159,6631352308,14284,17951,0,2022
534364,6642646054,14311,13300,130,2022
527485,6639139077,13379,13131,131,2022
491801,6625943960,14284,13454,130,2022
490233,6625669192,14284,4290,128,2022
490115,6625661047,14284,6005,1,2022
540402,6646399050,14280,7811,2,2022
472013,6621437727,14164,8365,4,2022
540966,6646646219,14299,13563,0,2022
542238,6647152605,14248,11347,131,2022
503178,6630141807,14284,18775,3,2022
498727,6629099128,13979,5623,2,2022
564503,6659930543,14200,10404,131,2022
528545,6639735355,14311,13694,131,2022
562408,6658925589,14279,9605,1,2022
554463,6653852829,14286,7511,2,2022
521380,6636281325,14295,12947,129,2022
556807,6655404454,14286,8085,2,2022
511118,6632589157,14295,18378,0,2022
479269,6623270893,14271,6903,128,2022
514584,6634002241,14304,8127,128,2022
477064,6622449026,13379,8000,2,2022
559881,6657261535,14296,9232,0,2022
513390,6633311469,13379,18410,3,2022
533483,6642429560,14105,9709,128,2022
484571,6624055789,14304,22317,1,2022
538714,6645470643,14311,8074,130,2022
570167,6662777977,14295,12465,2,2022
489433,6625573313,14284,18066,2,2022
481191,6623677753,14322,10898,1,2022
539692,6645885208,14295,8532,3,2022
484375,6624027207,14270,10167,2,2022
515697,6634194751,14164,7076,2,2022
561408,6658316785,14286,14619,130,2022
547975,6650622401,14278,14417,4,2022
555198,6654115205,13379,14032,130,2022
504530,6630485492,14278,13561,1,2022
527689,6639248136,13379,21987,130,2022
487719,6625346986,14248,9758,129,2022
546143,6649675562,14287,12625,4,2022
489276,6625526342,14164,18484,128,2022
533116,6642026308,14298,17895,1,2022
546293,6649747371,14286,10383,2,2022
543212,6647957230,14280,647,128,2022
563856,6659664744,14270,647,1,2022
557115,6655560583,14200,10450,1,2022
542237,6647152605,14248,11143,128,2022
475589,6622231823,14284,13753,3,2022
565107,6660365956,13379,8515,1,2022
496006,6628072262,14311,18850,131,2022
547781,6650565850,14278,5747,2,2022
496507,6628192203,14311,18684,130,2022
544594,6648573472,13379,6433,2,2022
564185,6659780986,14270,7816,0,2022
545957,6649633835,14287,6522,1,2022
478075,6622610571,14284,18408,1,2022
482659,6623803687,14322,14617,1,2022
498986,6629300799,14281,10144,4,2022
567528,6661313032,14200,10450,2,2022
535365,6643386222,14299,10703,1,2022
493867,6626828682,14311,17911,129,2022
561007,6658125631,14286,14946,4,2022
485108,6624127339,14284,10383,130,2022
539761,6645918884,14259,7821,131,2022
519913,6635755157,14296,13767,3,2022
525989,6638473603,14304,12459,128,2022
495975,6628072262,14311,9772,3,2022
540322,6646287826,14259,14330,132,2022
485565,6624198072,14284,6171,130,2022
568376,6661795513,14298,12625,128,2022
496731,6628229024,14311,18850,130,2022
535558,6643564993,14299,12324,132,2022
524750,6637938431,14280,5534,130,2022
492536,6626194562,14299,13670,131,2022
491362,6625891085,14284,7389,131,2022
504319,6630367415,14304,18370,2,2022
549868,6651724617,14298,14364,128,2022
537337,6644331178,14279,13810,1,2022
549657,6651525718,13379,19642,3,2022
486708,6624935405,14247,13021,128,2022
495767,6627885565,14298,9599,129,2022
570746,6663037451,13379,22876,129,2022
489758,6625604086,13379,8692,132,2022
487460,6625268043,14322,13775,131,2022
506908,6631303924,14270,9794,132,2022
476005,6622278839,14284,18684,130,2022
471677,6621171805,14298,12939,128,2022
524608,6637766938,13379,7386,0,2022
508880,6631794837,14296,14331,132,2022
485235,6624139825,14284,12957,3,2022
546512,6649813455,14270,13325,129,2022
494452,6626991675,14105,10164,1,2022
517260,6634633998,14164,647,2,2022
522551,6636908241,14247,12917,128,2022
511737,6632723545,14322,13874,129,2022
535760,6643746213,14287,8591,131,2022
473602,6622016460,14311,13722,128,2022
570237,6662823248,13985,13123,132,2022
567199,6661174053,14270,18684,132,2022
494120,6626895207,14271,10195,128,2022
481470,6623697121,14284,14754,4,2022
544612,6648573472,13379,9165,4,2022
540374,6646296999,14295,13122,131,2022
505235,6630989289,14311,9039,4,2022
552750,6652786922,14295,14967,129,2022
485371,6624192600,14284,7529,1,2022
532714,6641758175,14296,5832,130,2022
526697,6638642599,14278,18365,3,2022
517264,6634633998,14164,5807,129,2022
667770,6694658913,14200,6669,4,2022
594207,6670781384,14389,12962,128,2022
603437,6671977070,14389,18563,3,2022
658778,6691949165,14401,17742,130,2022
584837,6668146708,14367,9667,130,2022
663307,6693214769,14447,14991,0,2022
655853,6691103641,14440,12687,129,2022
664872,6693802366,14417,18001,130,2022
671131,6695937316,14406,9154,4,2022
653031,6689879926,14394,6833,132,2022
614223,6675278634,14323,6484,129,2022
642768,6685285522,14394,10878,3,2022
625799,6679187267,14367,4891,130,2022
662850,6693070650,14371,8814,1,2022
572744,6663947654,14406,9241,2,2022
629992,6681058783,14373,9014,0,2022
593591,6670632166,14394,9618,0,2022
604401,6672193059,14389,8061,131,2022
618535,6676952655,14426,647,130,2022
662702,6693057839,14373,4031,1,2022
615572,6675747206,14286,6435,128,2022
602543,6671896517,14389,10376,132,2022
595686,6670849783,14389,18472,132,2022
583463,6668084285,14389,9050,0,2022
581938,6667305314,14105,10025,129,2022
612567,6674746372,14389,12465,130,2022
647060,6687330594,14323,8268,3,2022
602032,6671860500,14391,8062,1,2022
657214,6691666982,14447,14919,4,2022
632205,6681475064,14389,9997,0,2022
594040,6670780784,14389,4190,129,2022
584324,6668113313,14389,10147,0,2022
603601,6671986073,14332,12923,2,2022
612325,6674695042,14389,22221,3,2022
639421,6683701689,14389,10133,0,2022
578097,6666034872,14376,13816,3,2022
572087,6663805656,14286,13772,0,2022
581910,6667302824,14389,14225,4,2022
638491,6682960303,14389,5718,4,2022
597408,6671214455,14391,11997,3,2022
656702,6691432040,14394,9590,3,2022
668303,6695138600,14417,11997,129,2022
613056,6674792788,14389,10091,3,2022
602027,6671860500,14391,7213,129,2022
646397,6687078267,14394,18684,131,2022
670555,6695644347,14417,23336,131,2022
638785,6683103409,14401,14192,129,2022
607849,6673168474,14389,5957,129,2022
604246,6672190295,14389,8468,128,2022
587422,6668727393,13379,7443,0,2022
612334,6674700533,14389,7952,129,2022
597908,6671295608,14389,10653,1,2022
599710,6671709684,14389,13808,129,2022
579849,6666976226,14105,12322,129,2022
628098,6679845944,14323,8758,2,2022
647181,6687357426,14371,13775,131,2022
626109,6679278119,14389,13238,130,2022
591816,6670013056,14389,13290,129,2022
649818,6688706751,14438,13775,1,2022
671355,6696092038,14438,13934,128,2022
586509,6668432895,14323,14723,2,2022
649899,6688750995,14438,6710,0,2022
574823,6664679580,14376,18224,4,2022
584101,6668109661,14389,23308,3,2022
671477,6696236458,14401,13546,3,2022
636369,6682582314,14371,12917,2,2022
636456,6682595809,14389,7578,1,2022
652914,6689790263,14394,18531,1,2022
579641,6666911047,14323,12290,130,2022
663206,6693173946,14401,10386,0,2022
595481,6670836728,14389,12624,0,2022
626832,6679545914,14389,9208,129,2022
661823,6692733277,14417,22741,2,2022
661382,6692670523,14417,14618,2,2022
579285,6666693235,14299,18502,129,2022
649364,6688320607,14394,647,130,2022
611224,6674611642,14389,5658,3,2022
626290,6679315499,13379,7814,2,2022
641219,6684427195,14406,19348,3,2022
623898,6678415527,14389,18521,128,2022
633370,6681867862,14367,13143,2,2022
665507,6693910939,14417,13767,129,2022
581063,6667169262,14389,9212,4,2022
667865,6694789601,14401,7814,3,2022
594866,6670805337,14389,18254,130,2022
621797,6677923233,14394,10375,129,2022
572379,6663886411,14371,13772,3,2022
593544,6670582140,14391,13566,3,2022
589807,6669826338,14200,13772,1,2022
670943,6695712493,14417,13447,130,2022
624187,6678463629,14389,19612,4,2022
666610,6694143779,14417,6671,129,2022
648705,6687960076,14130,12920,1,2022
653581,6690263338,14371,13775,131,2022
574057,6664394920,14401,17628,2,2022
664281,6693719071,14346,4994,132,2022
619215,6677003379,14389,19613,1,2022
662070,6692778268,14417,10007,130,2022
635298,6682347576,14389,10171,131,2022
623421,6678341289,14389,14881,1,2022
584304,6668113313,14389,5362,131,2022
581465,6667212238,14389,17626,129,2022
667442,6694446935,14438,8742,129,2022
626755,6679510031,14389,8362,132,2022
606228,6672516595,14401,13810,2,2022
595574,6670847088,14389,18109,128,2022
607659,6673081589,14391,23246,0,2022
611978,6674674272,14389,13163,3,2022
615010,6675529937,14371,7883,130,2022
640760,6684323001,14389,8017,132,2022
641598,6684572494,14376,19328,130,2022
621145,6677620069,13379,13559,128,2022
617074,6676495794,14394,8057,0,2022
640788,6684323001,14389,12930,2,2022
586515,6668434993,14200,5744,4,2022
649005,6688227940,14130,9462,128,2022
602519,6671891999,14389,22199,131,2022
667594,6694523000,14406,18421,4,2022
649363,6688316417,14332,19328,131,2022
621367,6677838898,14332,4440,128,2022
618488,6676947712,14105,17664,1,2022
634066,6682000727,14389,14724,131,2022
591247,6669960100,14389,10157,0,2022
668612,6695232255,14417,13468,3,2022
671271,6696012766,14438,13177,2,2022
660918,6692564020,14346,4092,131,2022
626172,6679287531,14389,9920,128,2022
627481,6679749569,14406,7458,3,2022
602309,6671874415,14389,10012,0,2022
613239,6674842849,14389,10376,4,2022
644788,6686139572,14130,5412,131,2022
650591,6688922054,14401,10376,1,2022
632454,6681504344,14389,9680,129,2022
664709,6693796391,14417,5412,2,2022
669546,6695421566,14417,17987,4,2022
666679,6694156308,14417,4786,128,2022
572236,6663831927,14406,13020,130,2022
626356,6679342655,14389,9819,132,2022
597657,6671229185,14373,8581,3,2022
621237,6677765904,14367,10920,131,2022
666343,6694092025,14417,18281,132,2022
619741,6677117103,14323,12883,2,2022
649654,6688440565,14394,13772,132,2022
601080,6671800030,14389,12533,1,2022
666063,6694028756,14417,12323,132,2022
614391,6675316855,14406,6848,130,2022
638014,6682834351,14323,14434,130,2022
635026,6682300306,14389,12920,1,2022
628866,6680265951,14200,17953,3,2022
618065,6676875786,14286,7470,128,2022
586131,6668358873,14371,18365,1,2022
592064,6670074640,14389,13122,2,2022
613861,6675149387,14367,18363,1,2022
638213,6682871180,14200,10184,4,2022
572194,6663831927,14406,647,132,2022
669685,6695433730,14417,22221,130,2022
631503,6681353619,14200,18395,129,2022
605086,6672296655,14371,8268,128,2022
625814,6679187267,14367,9318,0,2022
657869,6691766801,14438,4412,130,2022
625521,6679040042,13379,17739,130,2022
580784,6667146731,14389,14219,129,2022
648934,6688131358,14200,12162,4,2022
613158,6674824637,14394,9050,4,2022
587114,6668593056,14389,11336,1,2022
649506,6688326044,14346,9059,0,2022
631403,6681330540,14200,10163,128,2022
596181,6670954278,14323,7692,130,2022
632864,6681609201,14389,14425,3,2022
652096,6689455233,14401,8681,132,2022
646068,6686827734,14394,7254,131,2022
667531,6694496497,14373,12322,129,2022
610543,6674158926,14105,6139,128,2022
576510,6665502766,14406,13772,130,2022
586114,6668358873,14371,11347,3,2022
660636,6692516938,14417,12568,2,2022
662252,6692942529,14373,6114,129,2022
589387,6669724671,14323,18370,2,2022
618726,6676961513,14323,7227,128,2022
661021,6692589405,14417,8987,2,2022
573305,6664092288,14371,6709,128,2022
594515,6670785316,14389,18684,1,2022
635796,6682481806,14389,9039,129,2022
654085,6690378205,14406,4648,0,2022
571715,6663707103,14105,5088,131,2022
595885,6670880054,14389,14434,132,2022
601478,6671827493,14389,13123,4,2022
595873,6670880054,14389,13095,131,2022
613805,6675148502,14389,13123,0,2022
636752,6682639548,14323,6467,131,2022
588307,6669400882,14367,13290,1,2022
607159,6672903922,14401,6523,2,2022
634364,6682082296,14332,5566,3,2022
627485,6679749569,14406,7953,4,2022
591801,6670013056,14389,9492,1,2022
590233,6669891642,14389,14991,2,2022
590115,6669891348,14389,9726,132,2022
640402,6684114963,14373,7338,129,2022
572013,6663766631,14371,13102,130,2022
640966,6684368760,14373,7780,4,2022
642238,6684965007,14200,12947,128,2022
603178,6671944782,14332,17661,132,2022
598727,6671594733,14391,8880,1,2022
664503,6693742040,14440,5649,4,2022
628545,6679972420,14373,5265,128,2022
662408,6692978872,14438,13176,131,2022
654463,6690464987,14373,10524,4,2022
621380,6677838898,14332,7979,129,2022
656807,6691555637,14438,12191,132,2022
611118,6674609092,14389,12925,0,2022
579269,6666693235,14299,12320,1,2022
614584,6675382529,14323,7408,1,2022
577064,6665662842,14248,6004,1,2022
659881,6692366809,14417,8863,132,2022
613390,6674859295,14391,8702,3,2022
633483,6681902461,14389,9192,2,2022
584571,6668119500,14389,12318,3,2022
638714,6683081104,14389,13361,1,2022
670167,6695578111,14417,14451,129,2022
589433,6669733726,14406,18098,4,2022
581191,6667194844,14389,8316,4,2022
639692,6683776495,14389,22213,4,2022
584375,6668114169,14389,11127,129,2022
615697,6675751669,14371,9205,132,2022
661408,6692677355,14394,8017,129,2022
647975,6687609524,14371,12939,2,2022
655198,6690776758,14346,7079,0,2022
604530,6672193775,14389,9241,128,2022
627689,6679772782,14426,13999,128,2022
587719,6669005753,13379,10133,2,2022
646143,6686845299,14367,17663,1,2022
589276,6669704190,14286,9041,4,2022
633116,6681676947,14401,5859,4,2022
646293,6687036629,14394,7656,1,2022
643212,6685493723,14389,10310,3,2022
663856,6693610231,14417,14527,130,2022
657115,6691650487,14438,4245,4,2022
642237,6684965007,14200,12162,3,2022
575589,6665171569,14367,14002,4,2022
665107,6693854424,14440,11965,3,2022
596006,6670890788,14389,14330,1,2022
647781,6687535326,14406,13775,130,2022
596507,6670998136,14323,19112,0,2022
644594,6686015749,14323,9795,4,2022
664185,6693693270,14440,9590,129,2022
645957,6686775403,14130,14269,132,2022
578075,6666034872,14376,6818,4,2022
582659,6667644296,14200,12957,132,2022
598986,6671686009,14391,19349,0,2022
667528,6694496497,14373,10164,129,2022
635365,6682377710,14394,12784,1,2022
593867,6670778164,14389,17862,132,2022
661007,6692589405,14417,5415,130,2022
585108,6668150489,14389,11384,0,2022
639761,6683806784,14389,6202,4,2022
619913,6677151816,14389,7602,130,2022
625989,6679249259,13379,18537,0,2022
595975,6670890788,14389,8846,3,2022
640322,6684065260,14389,11426,129,2022
585565,6668214992,14286,7936,130,2022
668376,6695142988,14417,12567,0,2022
596731,6671057954,14286,7603,2,2022
635558,6682416213,14389,14486,128,2022
624750,6678649237,14371,9208,131,2022
592536,6670215759,13379,13810,130,2022
591362,6669980645,14389,10304,4,2022
604319,6672190544,14389,12568,2,2022
649868,6688746426,14406,12735,132,2022
637337,6682691554,14323,13563,3,2022
649657,6688440565,14394,13902,131,2022
586708,6668482192,14323,13538,131,2022
595767,6670865707,14389,14448,129,2022
670746,6695665965,14394,13778,2,2022
589758,6669783204,14200,8365,1,2022
587460,6668727393,13379,18049,3,2022
606908,6672680655,14105,17739,3,2022
576005,6665353816,14371,13775,2,2022
571677,6663704985,14371,9014,4,2022
624608,6678601316,14406,10345,132,2022
608880,6673683408,14389,4333,128,2022
585235,6668154335,14389,17661,129,2022
646512,6687136245,14367,14948,129,2022
594452,6670784361,14389,13123,4,2022
